,Referee R0 G0 - Professor,Referee R1 G0 - PhD-Student,Referee R2 G0 - Professor,Referee R3 G0 - PhD-Student,Referee R4 G0 - Professor,Referee R5 G0 - Researcher,Referee R6 G0 - Researcher,Referee R7 G0 - Professor,Referee R8 G0 - Researcher,Referee R9 G0 - Professor,Referee R10 G0 - Researcher,Referee R11 G0 - Researcher,Referee R12 G0 - Professor,Referee R13 G0 - Professor,Referee R14 G0 - PhD-Student,Referee R15 G0 - Professor,Referee R16 G0 - PhD-Student,Referee R17 G0 - Professor,Referee R18 G0 - Researcher,Referee R19 G0 - Researcher,Referee R20 G1 - Researcher,Referee R21 G1 - Researcher,Referee R22 G1 - Researcher,Referee R23 G1 - Professor,Referee R24 G1 - PhD-Student,Referee R25 G1 - PhD-Student,Referee R26 G1 - Researcher,Referee R27 G1 - PhD-Student,Referee R28 G1 - Researcher,Referee R29 G1 - Professor,Referee R30 G1 - Professor,Referee R31 G1 - Professor,Referee R32 G1 - Researcher,Referee R33 G1 - PhD-Student,Referee R34 G1 - Researcher,Referee R35 G1 - PhD-Student,Referee R36 G1 - PhD-Student,Referee R37 G1 - Professor,Referee R38 G1 - Researcher,Referee R39 G1 - Professor,Referee R40 G2 - PhD-Student,Referee R41 G2 - PhD-Student,Referee R42 G2 - Professor,Referee R43 G2 - PhD-Student,Referee R44 G2 - Researcher,Referee R45 G2 - Researcher,Referee R46 G2 - Researcher,Referee R47 G2 - Researcher,Referee R48 G2 - Professor,Referee R49 G2 - PhD-Student,Referee R50 G2 - Professor,Referee R51 G2 - Professor,Referee R52 G2 - Researcher,Referee R53 G2 - Researcher,Referee R54 G2 - Professor,Referee R55 G2 - Researcher,Referee R56 G2 - Professor,Referee R57 G2 - Researcher,Referee R58 G2 - Professor,Referee R59 G2 - Professor,Referee R60 G3 - Professor,Referee R61 G3 - Professor,Referee R62 G3 - Researcher,Referee R63 G3 - Researcher,Referee R64 G3 - Professor,Referee R65 G3 - PhD-Student,Referee R66 G3 - Professor,Referee R67 G3 - Researcher,Referee R68 G3 - Professor,Referee R69 G3 - PhD-Student,Referee R70 G3 - PhD-Student,Referee R71 G3 - PhD-Student,Referee R72 G3 - Researcher,Referee R73 G3 - Professor,Referee R74 G3 - Professor,Referee R75 G3 - PhD-Student,Referee R76 G3 - Professor,Referee R77 G3 - Professor,Referee R78 G3 - Professor,Referee R79 G3 - PhD-Student,Referee R80 G4 - PhD-Student,Referee R81 G4 - PhD-Student,Referee R82 G4 - Researcher,Referee R83 G4 - PhD-Student,Referee R84 G4 - PhD-Student,Referee R85 G4 - Professor,Referee R86 G4 - PhD-Student,Referee R87 G4 - Researcher,Referee R88 G4 - PhD-Student,Referee R89 G4 - Researcher,Referee R90 G4 - PhD-Student,Referee R91 G4 - PhD-Student,Referee R92 G4 - Researcher,Referee R93 G4 - Professor,Referee R94 G4 - Researcher,Referee R95 G4 - Professor,Referee R96 G4 - PhD-Student,Referee R97 G4 - PhD-Student,Referee R98 G4 - PhD-Student,Referee R99 G4 - PhD-Student
Student S115 G2 - Master-Student,0.4225481827182044,0.2983438897309596,0.16415998789439412,0.36877720928290214,0.3478031986800517,0.20111526289028747,0.3441111736277003,0.3179113939277151,0.3575492685935974,0.539524118498249,0.19578537540789306,0.24358297296541895,0.18673170977919912,0.4010940198093467,0.2839025582432124,0.19571831925682442,0.16779182297619794,0.17470338230957164,0.20520645233738044,0.2861908480238882,0.030847333659602127,0.5518417225684753,0.40485980475757055,0.18209203029220206,0.021846557348467244,-0.014937909142292094,-0.014937909142292094,0.43041590291724996,0.06656768975418814,0.08832370614470919,-0.023141403285160372,0.2852880301235513,0.11728039643798374,0.3341143731932602,0.3002661628392098,0.08629449491914576,0.1695595258620319,0.17952274092627524,0.03806233348943777,0.020604336011306124,0.9283219812505581,0.858736547741147,0.9508982599179706,0.913637370356248,0.8533286560959172,0.8788983985866944,0.8390071070114524,0.9448557540319173,0.8249317229789817,0.8559190351492333,0.9053064008363675,0.8712734465265943,0.858223855955894,0.9544799521357888,0.9205975813165346,0.9141503278301205,0.8512106497371258,0.8436750075156603,0.8238848799252787,0.8263683489821285,0.4804279109686024,0.4421931536709108,0.15774924432676624,0.46460023252790433,0.4393826181592957,0.36577552725281437,0.4262116272543363,0.34724518733863685,0.32199044544495786,0.5210674405469605,0.3170300948112495,0.241727855904906,0.34824013237101226,0.2810371345962518,0.3735444645522095,0.5203321114193228,0.4806161448918756,0.43181731898218945,0.3745274062311901,0.4574464019766809,0.50735577664969,0.46533230168787787,0.48974644711700255,0.44045199589714007,0.7899506465288436,0.6582717861068579,0.8083656538507201,0.48090484030363356,0.5091985034896831,0.617619606570726,0.4492752972954119,0.6190741918882174,0.41137511266329546,0.4750733288216968,0.8176229496496636,0.45614052153779583,0.49901390263209244,0.8139147469921579,0.8163682088460392,0.9079609399326618
Student S116 G2 - Master-Student,0.8341129986149907,0.6275445742705771,0.7066429190786463,0.7669610954876475,0.8053558440528839,0.7274942369816371,0.792064762062652,0.6693388542856273,0.8327705047601418,0.888820405784601,0.6812997117727023,0.6779102767395114,0.6418939198450182,0.7398051311524549,0.641129206584075,0.7087083442542407,0.6404837497352548,0.7009636035586446,0.6267460742975084,0.697810305174161,0.2580198363972003,0.5555725483338906,0.5166690195005685,0.3675854610324174,0.3816791512674709,0.2704478045985294,0.2704478045985294,0.4785425911256246,0.2455043007404001,0.3515742339393738,0.2617762543335638,0.7127675313584418,0.6117344276311105,0.4365536717568795,0.512096128412576,0.4076701566333733,0.5026368416393284,0.3842558249613259,0.4750493312509913,0.3929610304843304,0.6767403065874736,0.7770003169365688,0.6718619476090264,0.8862160125198242,0.8779320318067388,0.7769858781154528,0.7009688030149201,0.7861408215555221,0.6789644565368682,0.6886315479595861,0.5925267285330014,0.7694520458927017,0.6204995613875697,0.7842373444397334,0.8172690046908726,0.6916403049760534,0.6475868941178049,0.6856847901553073,0.6736616082384027,0.8391584060269999,0.20251241922831104,0.16616098288255113,-0.05349069706184987,0.278563919454277,0.1619138723695221,0.17940298248473335,0.2837999647475759,0.05160697023707819,0.2850742122976121,0.47695087449143486,0.057134106873308194,0.027998629879541964,0.24483280424044568,0.11541259556354322,0.2123622546174592,0.23738766915779827,0.34607065752223815,0.2715631032469185,0.23822235047611706,0.24988304332132766,0.2894400032467776,0.21559036648417793,0.543621259311763,0.5775049122563072,0.6035586500565646,0.4384419696466295,0.6684027866189166,0.32659175648145783,0.2882526370955561,0.42429752512421187,0.25856177090344584,0.6636609198221842,0.3107545687912475,0.2305277153964189,0.49905217665347745,0.26559408960056746,0.37449900014804205,0.6512045255322715,0.4312073809539691,0.7145743428359742
Student S117 G2 - PhD-Student,0.30870463380868934,0.07973910984361682,-0.003824729927770703,0.22538864754951918,0.15879356429302818,0.012271176999722522,0.21443402435975692,0.07102677120485747,0.22417576204525286,0.39103480117877265,0.04217545992769781,0.07058577150353224,0.017897818015157035,0.23733264047113176,0.05656531592801345,0.03549689366155727,0.005539357221681779,0.013904544196687723,0.035279953021219154,0.04190864605207094,0.03537755665225459,0.4570451463748006,0.400053941810729,0.21073370409927267,0.00423328518332497,-0.008693299448958691,-0.008693299448958691,0.42395976436822647,0.06779310189579799,0.06380940490871104,-0.01824654388736334,0.21421308814381582,0.021905622863412494,0.2209963746788557,0.24138796169390395,0.018412208592433435,0.153666915281374,0.20366817490963868,-0.010584985332914673,-0.002765787763450517,0.999715229211186,0.953033794339596,0.9896438093877253,0.9154347819914151,0.9005616839751298,0.9299907510206089,0.9528154990885864,0.9767483030874848,0.8574962045388964,0.9590798141617993,0.9518409291982235,0.959304828538365,0.9808446930475558,0.9797747970777648,0.9656507467437384,0.9897132988429496,0.9750682359668381,0.9430452384636757,0.9431818221274448,0.9108438206421496,0.510135765457248,0.4631461705846178,0.1405768116050184,0.4317934776068343,0.45254366145769565,0.3208444389059696,0.344514005801567,0.19083715557566788,0.21427937406850783,0.40717854051226443,0.30712870362323175,0.1765136767206202,0.32268099085293966,0.17158420900206445,0.3392783387849384,0.555630364360314,0.43183233406041954,0.330705696470934,0.34065066108288117,0.36889735994760897,0.20040411238823802,0.17282821819757138,0.15269892470681587,0.12463454506283286,0.5435389899996877,0.3671572873845179,0.5814515139345506,0.16225253409796278,0.19846894744174653,0.3757035849805837,0.1655265424259078,0.43723754910328316,0.15772416134842016,0.22878656344833728,0.6158900611432883,0.16637633572348265,0.1759019312973038,0.5742604312977132,0.6403353334896581,0.7378806817410312
Student S118 G2 - Undergraduate-Student,0.31198532839370585,0.0768029334300954,0.09850054508109932,0.24016976232911638,0.20435261784989278,0.17258641004756206,0.31097147420860904,0.0369106670763506,0.2898376388630985,0.4194611408555718,0.13699590798332262,0.20085919453381096,0.04740493201692993,0.216162526503535,0.04780741971370032,0.1720204047549758,0.11490090946930018,0.09061141947838876,0.051179258382524254,0.015901710680066523,0.4098149488954525,0.6532540459692312,0.6915641085255615,0.5683168658886186,0.38005105321244237,0.36941360041313154,0.36941360041313154,0.7024170792646999,0.42903260972207524,0.4210369752584169,0.361141079735363,0.5106279841396274,0.32770116900970364,0.4568109461207425,0.5552194629599777,0.36121565940424244,0.5074473061994239,0.5628955171903177,0.3526050859369514,0.372862488327651,0.9187473015189459,0.9054911607057111,0.9136062536439918,0.8327436257546738,0.9329393099621184,0.9506664122486795,0.9655545074267204,0.8784445181432695,0.9529018592438816,0.987585261953939,0.8916991877154634,0.8942215213897343,0.9296322832131845,0.8893071740131625,0.9325477734884506,0.9022496405080825,0.9070177206358383,0.9808462648705129,0.9887523702610084,0.9555316825998045,0.506448636052983,0.4674725909525063,0.1843916704966475,0.536802937579835,0.4532181750005807,0.42214257258510895,0.4119766368700198,0.14921363713371363,0.3589392521997513,0.540544577365918,0.3173448503031673,0.2381405102937384,0.4133214240394136,0.15920017279864862,0.35404062103209655,0.5568570408443926,0.5838982470583871,0.37880410208039467,0.4239714006127995,0.35621672185107917,0.059011007814595035,-0.006141618103431057,0.018794901477123274,0.12598177357722673,0.3731426530950118,0.195145714709079,0.4788049446971974,-0.0029289128006105836,0.04536772645647705,0.3450117133466077,0.06474814240410176,0.5702175321901696,0.1624977576621902,0.1974654521020528,0.42386011283252734,0.06045935209940692,0.010707947470517787,0.43457235983491604,0.496345576678864,0.6253735646270508
Student S119 G2 - Master-Student,0.4949062087744092,0.17322336635927643,0.22827538078453638,0.38690860132975813,0.3479184612798397,0.24147160276038504,0.4127761885074347,0.1730643380182431,0.44047453860753044,0.5422816926739092,0.24203629894339124,0.24301242001925025,0.19074362099539402,0.35871998939576516,0.16326515116513246,0.2551621577207661,0.19392233710552254,0.23610331721493832,0.18808172631989842,0.1816483830419815,0.19057744133894178,0.4877981115015137,0.5121901143392428,0.3562510608535504,0.2243392701006824,0.18129995098705315,0.18129995098705315,0.49559645242788486,0.19118424267012762,0.2178197868839079,0.17016164710137832,0.4469584832874959,0.2697501747541828,0.29500448166621185,0.3781239187464,0.2066038613192439,0.36748380690184507,0.35992711495846264,0.23584572918829158,0.22082815687470628,0.9398801882626532,0.9862155825887338,0.9047828852792908,0.9472778153806503,0.9741986468457715,0.9362507098661231,0.974051494893865,0.9550521414742812,0.8533713222041616,0.9551551944105766,0.8439585304778903,0.9795557452197279,0.9382628444914023,0.9440246398208755,0.9818616329147029,0.9498664351894108,0.956338707489268,0.9385451742808623,0.9510519385103493,0.9967382123804281,0.37123367439763216,0.3205358211727408,0.0032289731054393825,0.3358575216142108,0.3061921113993659,0.21262859705812906,0.24560453109091707,-0.018753262343732608,0.1658894138983783,0.36984691769211314,0.15461282968731915,0.03425280537493122,0.2544958951091117,0.03153840032116045,0.23138135556415362,0.4202093246859753,0.36847236477080525,0.21584800353274877,0.255421522294863,0.22697109563648932,0.007342414267990462,-0.019065193726302734,0.09727911659387636,0.1307261658786082,0.4148659639020334,0.19374389182321827,0.49060869849656175,0.010271487034486847,0.004429206089966754,0.24572987352842868,0.014795737824184384,0.45049548099793724,0.07198499678939702,0.04529471695856467,0.4343168236219195,0.012312924999235128,0.03789071513110061,0.4430217008210691,0.4204558000972789,0.6405769309809994
Student S120 G2 - PhD-Student,0.6351933920819255,0.32427667537778043,0.3810968210269672,0.5324741683479226,0.5002918764557561,0.37770462511532293,0.5465203270738938,0.3359044930609236,0.5823913097747138,0.6724162646784464,0.38873348774925437,0.3751881489950195,0.3489428782166851,0.505306049250044,0.3211595526055127,0.39618891001057416,0.337199363232461,0.39178678922418597,0.34423855265655706,0.3491130548120949,0.15385693802025244,0.46398779360780784,0.472079273434661,0.31421579690017476,0.21913826374363424,0.15008411430117238,0.15008411430117238,0.45135534600247706,0.1538809259477332,0.21207548143262991,0.13918330469448786,0.5045653320133326,0.34548942765888413,0.27822561068306473,0.3709394931556917,0.2092065700725698,0.36317278080631055,0.3208347611765265,0.26159860018355385,0.22075478105768265,0.9011748437518641,0.9738272218733036,0.86792991419306,0.9764543722631599,0.9834456311496179,0.9218990303827159,0.9237970241404496,0.9476392954837488,0.8007370014468819,0.9052742405842745,0.7993354537561571,0.967931388345105,0.888007298795412,0.9403232693734397,0.9681149193011286,0.9136688033346609,0.9104594185744461,0.8931593573912229,0.8987787192369122,0.9855436978264073,0.33948148221051133,0.2888807427771144,-0.016783399098778164,0.3068853858339014,0.2766998083034914,0.1872678884291317,0.24931422740093767,-0.016486960297424705,0.17646740578646936,0.38059958499658775,0.13120391492992206,0.016458303723709048,0.25288327862519683,0.05629674876346137,0.238129102615269,0.38424130870167084,0.33865660282874677,0.22342399244815614,0.24855547471797296,0.23808534082755003,0.06412894705146753,0.018102855874488694,0.21491180994099857,0.22813450524983434,0.4641548739628357,0.24782699360297447,0.5304538471668254,0.07512866287423527,0.06160144154400459,0.25805102606771463,0.04346502290969394,0.47916027847478376,0.088169090115761,0.06014544370071996,0.44761941076335054,0.04495578943526314,0.1119055946409504,0.5088956202230329,0.4164564066191832,0.6616981215325145
Student S121 G2 - Undergraduate-Student,0.32051788460559844,0.0432781220198283,0.012178940359679136,0.2135983547978663,0.17327004710698748,0.030212010014679297,0.20471952257706102,0.058601964695303474,0.24004954793546351,0.38623036042129466,0.02999824947835929,0.043400972808368084,0.00617648916581855,0.21456158101789247,0.03130338229995584,0.03265492377506321,-0.01602193061650959,0.025574547895421604,0.014400927595000005,0.05560020044453247,0.03218640248723309,0.456349026525365,0.40537469677155225,0.1992954448014271,0.02783357741709508,0.013147001528879654,0.013147001528879654,0.40191569145266165,0.04117548553191025,0.03238847985994153,0.001696336668963655,0.21732449342005053,0.021868500917908457,0.24523454246400503,0.23657206730428193,0.04331451670109253,0.17840877928669477,0.2002439503759345,0.013201851162638889,0.019231047345441482,0.9909545292537107,0.9648517117386972,0.9670950528915409,0.9291898179271831,0.8973167810296301,0.9004440950824615,0.9695488259002205,0.9879781473322259,0.8497279454696777,0.9449120968959354,0.9049843647544047,0.9702337032932274,0.9632545109056578,0.9686684111954528,0.9810123757215765,0.9995538361074118,0.9848245741310631,0.9173573637238583,0.9263450836487778,0.9268461462150762,0.3926138529834593,0.34263950004197763,0.010006519490002488,0.3263118135064323,0.3312421816291392,0.2076061931220735,0.2320773388009909,0.07595601778517946,0.11413016332652143,0.32487439681541697,0.1791959175042713,0.05286225153541214,0.20617279997727614,0.04723622356106068,0.21705477335676793,0.44194900355935657,0.34284763206478114,0.2178808137132181,0.2240092444703202,0.2502658245763758,0.15556794316580025,0.17823533682572681,0.16222017487490142,0.1404104108763328,0.5557271036766472,0.3539061090790563,0.5968727764591844,0.1689275961618274,0.16125180269679282,0.36629645778742415,0.17679913950342196,0.4161098664094256,0.17813166779938489,0.16424949742584916,0.6202683089241582,0.17381096845903618,0.18383924599578505,0.5319280239629443,0.5896002173394581,0.7490136952140496
Student S122 G2 - PhD-Student,0.6083662327906657,0.34166463500627275,0.3255613379571043,0.5109531805895772,0.4805613333001453,0.3134022101251162,0.4874105964813308,0.3734673959692362,0.534373904894774,0.654970354756946,0.3340966401342436,0.32075011970567846,0.3250829549636606,0.5090628278182173,0.3412338032037569,0.3280483121461563,0.2816503672076475,0.3434748088746348,0.32841343674366474,0.378841407955026,-0.0017185951355734586,0.42773562516184804,0.3606365718627003,0.15877024745865193,0.05531668387949515,-0.011330277482824502,-0.011330277482824502,0.3493725002541052,0.006588742200931252,0.06114405250223337,-0.0223213765505699,0.3677088726550973,0.20536441159281352,0.22755240159497225,0.2555547320575703,0.07864599460943208,0.2082748820406181,0.164894981842358,0.1007034198228933,0.056838207676532054,0.9279321883060722,0.9605201993121574,0.9060634852308286,0.9979100764628415,0.9425706057797058,0.8978592118032019,0.8942144434546231,0.9827161810432972,0.7704669700875062,0.873427804801734,0.8312702681232217,0.9651150570325523,0.8847317068906517,0.9730794691841771,0.9705285609484964,0.9399249509166149,0.9116098258160246,0.8564717352145234,0.8532416591277461,0.9331681855386667,0.3470872246947993,0.2966478599414536,-0.016496940453747666,0.29007886716243125,0.2884514865694904,0.1757430861864802,0.2540594641082308,0.07257870335368942,0.15307688862470528,0.3647342766865993,0.1455889454622665,0.028391661879452808,0.22504694761878805,0.09918898462579005,0.24487154731746089,0.38929473339647747,0.30728599418967345,0.2436370534326905,0.23059982681335098,0.2790850537760102,0.23535343876443549,0.21001022476353387,0.3623522937964294,0.3143436422903887,0.6250681785024117,0.42711461227260744,0.6564047600237869,0.25731001348488636,0.23957488431579793,0.3725508568786431,0.19977176640236607,0.4827879653184416,0.18887078987066386,0.17648477141806385,0.6182694656601945,0.20423004201150963,0.29112110818850645,0.644646947790133,0.5637629203413342,0.777228904649388
Student S123 G2 - PhD-Student,0.4357666056661529,0.24042859601785174,0.1824125283106099,0.3853237560904108,0.3042599496399943,0.21334408778819713,0.4195334112660875,0.18732745295252498,0.38574513681128764,0.536935699081664,0.2540649735377782,0.30440899859622234,0.1917723695830337,0.3810527746238715,0.20500632621194714,0.25756624869601663,0.23194361583152592,0.19260147749674889,0.2081061290538368,0.1383747021331353,0.2643178983953582,0.555416507021479,0.5617268252833896,0.44127628345639247,0.23230987087593447,0.199013533402987,0.199013533402987,0.604137873028341,0.31430629333964755,0.3427618843796475,0.1923394740997489,0.47329037732005413,0.3018681428660535,0.3162654218729038,0.451541047422909,0.21806614078449804,0.36944268860453744,0.42797248524129894,0.2356478575966679,0.2313479418126306,0.9478843410215695,0.9355205787009923,0.951266379349103,0.8941496749528157,0.969289686293635,0.9961035505805668,0.9337065763460344,0.9143571981068691,0.900616382735582,0.9855955979599079,0.9457564151962123,0.9298357084879169,0.9598831221536468,0.9520335654270775,0.940408810651374,0.9149740499381378,0.9150052868438526,0.9936401028459972,0.9859555994983605,0.9517174840247359,0.6287334353090154,0.5878396918039088,0.30193218276176403,0.5988356879027157,0.5758684286570701,0.49312495174883386,0.5164056208978107,0.26441539106298095,0.4248229745059158,0.5913715165742125,0.44307525697055433,0.333443079855408,0.5234723422832581,0.3143831119297013,0.5007996880408966,0.6707219964823835,0.6076775843169088,0.48855116200016624,0.528663569181989,0.49860493279961693,0.14493996591964897,0.011807961058725669,0.09933578854523689,0.14129996614526302,0.41412263343221706,0.257094239755502,0.49114672827193073,0.03441447519426552,0.12512957687996018,0.32599115499873815,0.045291407947454405,0.5527013263248053,0.09461969225760798,0.24253572891954686,0.4519823337073761,0.05009555441670385,0.05622951462875972,0.552557901990294,0.5629175901994463,0.6419506213482693
Student S124 G2 - Undergraduate-Student,0.44540529813930035,0.23371766473625483,0.24815762526438925,0.37760100926185836,0.36942730065678814,0.3258746922518327,0.43869651316969144,0.21748257453667547,0.4304729741612001,0.5625846290605745,0.2714636115088944,0.33443755963963606,0.19136122890031687,0.3593694527341813,0.2136874036464149,0.30990245240467323,0.24707422208378918,0.23765943885165852,0.19253136076351632,0.20399191092458063,0.39887205221864264,0.7092583514370209,0.7024172544775485,0.5507385693949939,0.3997233958855251,0.36561026167805777,0.36561026167805777,0.7048452425936866,0.4136327449430566,0.4296652211854863,0.35699856394497576,0.5854733866924063,0.41086875843678305,0.5201275443548163,0.5938732186822878,0.4063887930361286,0.5342954710197008,0.5506691109241086,0.3990410884300053,0.3965504123265006,0.9167726119863951,0.9105209167940428,0.9218678991785368,0.8945804353097441,0.9625494314762436,0.9610075484019058,0.9471743848892548,0.9123849948056003,0.9574566629509654,0.9653355417793885,0.8841615144690144,0.9019840964422897,0.8974498097330766,0.9214499314566232,0.9598680983684257,0.9045802157348798,0.8838794128770963,0.9582539733595623,0.9572506196671446,0.9662139429374536,0.46975158616154816,0.43142926355610545,0.15143198862904028,0.529744894914965,0.4206567139222845,0.41392185599746156,0.4337955974591634,0.19147071120983572,0.39360774382091995,0.592804013109684,0.28827832033424533,0.2308904699790637,0.4068994911172223,0.18880104402072687,0.35289198835625674,0.5193548817563058,0.5890791221862993,0.4094972989494451,0.4193544030279426,0.38224033997639595,0.2102440138152569,0.1425756721241585,0.2252573447487162,0.31702749849551815,0.5289322881310993,0.35564105880310676,0.6260908426642797,0.169999318394983,0.20032935081776126,0.46935852555517793,0.20866852077316714,0.6795103300086248,0.2921590413048005,0.30097312429115525,0.5447005488360835,0.20760029812321565,0.19089320562096054,0.5811868096440905,0.583917108940263,0.746175587033747
Student S125 G2 - Master-Student,0.2582483931313082,0.10335348534664324,-0.018523396961107337,0.19176425445979112,0.16199554625306187,0.032309247854361206,0.1803535993285882,0.11133716648099348,0.18932745061152167,0.3773931955518244,0.016529183348233244,0.07372775519101103,-0.0051769635285522295,0.21905629667203821,0.08270653768111648,0.02241817890709169,-0.01042856849647169,-0.010476626857208439,0.013885986104951424,0.07949271669694281,0.06256433621080276,0.5563172476256766,0.43821913588414785,0.21981803601301803,0.022034459809466417,0.01565944082942458,0.01565944082942458,0.46343926761411697,0.09454831626164198,0.07891661385940923,0.006788012866720289,0.20812437055855115,0.01898559740744729,0.33445028680967337,0.2912417410621776,0.07229411091161639,0.16814352518826367,0.21490128669016687,0.0018844182967962253,0.01442987608171789,0.9687454713876765,0.877611992176599,0.9828198148272854,0.8777686777283585,0.839766556036657,0.886378072220375,0.9001507213433219,0.9508491002655846,0.8733240021221749,0.9098597167064096,0.9425643051055025,0.8886272771279925,0.9157908870251016,0.9518568203991168,0.9346171659201762,0.955736734915807,0.9091586706002318,0.8904740649565053,0.8818873948785871,0.8421214382249967,0.4936528072758748,0.45399329020819024,0.15306029644293187,0.46743477127139976,0.4479138127646094,0.3630939534295923,0.3885026921758353,0.3043172176686583,0.27550429037064184,0.4748032084954674,0.31627949303844904,0.22882616061609262,0.32267252794038664,0.21865266086717855,0.33827698218232555,0.5388349108157778,0.4840859225324943,0.3878931588475322,0.3533450324617745,0.41121299546666723,0.40021569438661914,0.3899891564402719,0.32362928914479294,0.29733747265938243,0.7051692882772751,0.5601493559563523,0.7350511476990699,0.37294323551677044,0.40263224699093936,0.5680583547722065,0.3836753519131173,0.5546746920696207,0.362582658531686,0.4147030296878988,0.7751218774620391,0.38500900749447237,0.380867172056912,0.7027247724182925,0.7853861278276962,0.8598318046222027
Student S126 G2 - Undergraduate-Student,0.2707129473367476,0.1844708804667763,0.06366391765224444,0.2713831346478477,0.15872247137229986,0.11870426047765606,0.33050276448085014,0.07690330561700248,0.23819218642180395,0.4084092589121386,0.18030496280548022,0.2753256721296215,0.09702269971207125,0.27754085989637406,0.12627760923156556,0.18350074725372123,0.1855919168476648,0.07027118639169785,0.12579012905322043,-0.015724842291719207,0.38082966946106944,0.5767479820359741,0.606054702572749,0.5497313669474435,0.2820425426063345,0.2737956192444939,0.2737956192444939,0.6932612815602093,0.4649582048912334,0.4766167190122391,0.27170579792409755,0.4668880548541042,0.31234495917434857,0.3272946226460746,0.5138720846313857,0.254707043040643,0.3937946159210042,0.5218257342275912,0.2604192109821969,0.2807634896852348,0.8535683510804983,0.7941393434577707,0.8844379501868841,0.7193290696362536,0.8638231256969183,0.9494478808504027,0.8280901128659034,0.7616284584932889,0.8766809347315476,0.9363836739916132,0.9344424714513142,0.7852561885107623,0.8944819903342149,0.8363893713604332,0.8007110396209501,0.7859816293218841,0.7958259615656973,0.9646225756040467,0.9474863349579266,0.8287838641355878,0.7934740504500785,0.7657779601791115,0.5375651688146955,0.780318321468502,0.7544963063371446,0.6981576718262316,0.6883201521058836,0.4425997377368176,0.6049904996058397,0.7162731932812232,0.6492987545903931,0.5598150030832979,0.7092014682865846,0.49368608168137307,0.6709873368814612,0.8277266712916955,0.7737850565160106,0.65698058176577,0.7161919080791889,0.6545654985165252,0.14764043604134036,-0.06123663443413019,-0.03300273442300877,0.04722699183966133,0.2729585376432754,0.18006344912466132,0.3614205029516222,-0.05768031306198351,0.11242806459942925,0.30417461780420246,-0.012926137068213148,0.5605699752697775,0.05317476008510175,0.3304189594345932,0.3373598168410372,-0.005632393965453231,-0.04705836946296331,0.4930758774278249,0.5628689937586824,0.5094999658334061
Student S127 G2 - Undergraduate-Student,0.29283869366822746,0.09760384836970631,0.03199618669519344,0.21759429789505588,0.19373951336968942,0.09470010619806024,0.23441891717355948,0.09666921173202475,0.23981980143468312,0.4100233362246521,0.061623761515476286,0.12068854501105003,0.01622348784298818,0.22627923215310744,0.07652267369752541,0.08073047100322164,0.033530759483120766,0.03322392374708959,0.028398794733908994,0.07391006497257509,0.18540795322332565,0.6154801141553871,0.5445609679244179,0.3454023119613589,0.15464932320295982,0.14529403660056667,0.14529403660056667,0.5588472897810863,0.20828955136292604,0.19434466610114107,0.13589737503794902,0.324571750240524,0.1310030474078288,0.40176887263799205,0.3957681120835655,0.18557571075105328,0.2996559988968908,0.342374392020911,0.13239969309536082,0.1467256493984505,0.9806206042431203,0.9168688356590917,0.9867295722350592,0.8964087468717867,0.8987299503604959,0.9304529622185832,0.9541894594837905,0.96096419606975,0.9295621457193444,0.961209862763557,0.9449254173256177,0.9206162686028995,0.9431641456896289,0.960018750987483,0.9691099359520299,0.9704133286923727,0.937571920733162,0.9427113818695213,0.9408660349360571,0.9114894354401444,0.4847079063873616,0.44357905716739465,0.13737486443766042,0.4837078071389287,0.43461614818027156,0.3706442713180956,0.38624058545069995,0.24031527070041275,0.29452001020278085,0.49969620916824764,0.29623937512463216,0.21254253049871794,0.33744051952438364,0.179490280534231,0.3263727628148851,0.534085580910315,0.5166720655220557,0.3751552384972698,0.3627564496028884,0.3810781370393836,0.2999475030419121,0.28265010693597864,0.24769608262147733,0.2677820199933846,0.6304417621732158,0.4645850509324694,0.6877325611633446,0.2732859671576826,0.2990042035750293,0.5213086806772221,0.3041874446639091,0.5839726979725335,0.3246658776750486,0.3505706086934816,0.6924334146690222,0.30288283777156694,0.28387896829204695,0.6355339051009153,0.7095624543015949,0.8207200146689119
